Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
12100	-69.39875	-76.16635	6.7676	0.176753	0.261118	0.0470353	0.121203	0.0319349	0.0712109	0.262496	0.625828	0.111676
12110	-68.45086	-74.64133	6.190471	0.222872	0.0405892	0.00474746	0.176951	0.160626	0.146625	0.246654	0.491131	0.262214
12120	-69.42149	-73.30676	3.885275	0.0949779	0.149822	0.270024	0.157639	0.0578571	0.194462	0.336878	0.414099	0.249024
12130	-66.98158	-77.26449	10.28291	0.0960664	0.0754424	0.0424048	0.0129037	0.145491	0.0740883	0.271905	0.266343	0.461752
12140	-67.6631	-74.65836	6.99526	0.250902	0.100259	0.0400724	0.0845368	0.0981867	0.118275	0.197678	0.290691	0.511631
12150	-69.8093	-75.22879	5.419496	0.0863866	0.0509927	0.265315	0.20972	0.102559	0.0950874	0.596195	0.0845129	0.319292
12160	-67.49621	-74.56159	7.065375	0.227861	0.2015	0.0640293	0.0150058	0.11524	0.0633531	0.422544	0.000142933	0.577313
12170	-68.19152	-74.50068	6.30916	0.0777381	0.231923	0.168445	0.00680425	0.0740612	0.184564	0.0176957	0.125206	0.857098
12180	-70.47408	-70.69229	0.2182096	0.0516029	0.401545	0.473506	0.00157955	0.043264	0.22749	0.288145	0.0114779	0.700377
12190	-67.17972	-74.95926	7.779541	0.0917132	0.178792	0.180742	0.021241	0.0450444	0.116054	0.123872	0.400534	0.475594
12200	-69.61297	-74.65232	5.039348	0.205069	0.132914	0.0587669	0.286457	0.0907614	0.0645181	0.736504	0.124472	0.139023
12210	-67.55271	-76.41612	8.863409	0.0716116	0.11743	0.17746	0.0578557	0.0756911	0.0524918	0.429908	0.118245	0.451848
12220	-66.38196	-73.19296	6.810996	0.143408	0.0844692	0.288412	0.0193582	0.0720774	0.0982848	0.00486542	0.273831	0.721304
12230	-66.85997	-74.6161	7.756135	0.233872	0.0499178	0.0648703	0.130619	0.10419	0.0518676	0.0692993	0.17113	0.75957
12240	-69.03444	-74.4476	5.413159	0.182743	0.0835994	0.00866719	0.203705	0.187965	0.143853	0.0151079	0.824318	0.160574
12250	-67.30785	-77.69307	10.38521	0.0388057	0.00769942	0.226138	0.00357242	0.09296	0.0695715	0.149835	0.0985591	0.751606
12260	-67.95027	-78.62141	10.67114	0.0802083	0.0130335	0.178632	0.0372568	0.0306419	0.0775942	0.477132	0.0255749	0.497293
12270	-68.63636	-74.56434	5.92798	0.0615706	0.271031	0.122646	0.12149	0.0907009	0.104599	0.804978	0.096884	0.0981376
12280	-68.26679	-74.13638	5.869597	0.133044	0.130899	0.224338	0.0435214	0.121256	0.123344	0.0904065	0.788546	0.121048
12290	-78.68974	-74.38012	-4.309617	0.154373	0.268391	0.282657	0.310679	0.0702714	0.451185	0.424017	0.438415	0.137569
12300	-72.54643	-71.05846	-1.487969	0.0594611	0.478728	0.515491	0.0567015	0.0787245	0.137462	0.922476	0.0497839	0.0277406
12310	-67.59084	-75.25238	7.661543	0.191299	0.0879795	0.0777962	0.0840012	0.119808	0.0815272	0.270215	0.630001	0.0997844
12320	-68.87272	-76.73649	7.863771	0.220453	0.000666792	0.132185	0.0828213	0.0844465	0.106717	0.193699	0.367702	0.438599
12330	-70.44015	-74.08893	3.648774	0.225728	0.121686	0.027902	0.216465	0.176048	0.174638	0.174633	0.521652	0.303715
12340	-67.44902	-73.90218	6.453155	0.23167	0.126863	0.108759	0.0772226	0.117139	0.0711135	0.100808	0.331936	0.567255
12350	-71.02457	-77.21746	6.19289	0.0729247	0.0659812	0.0633425	0.228563	0.104287	0.21713	0.377268	0.601466	0.021266
12360	-68.44018	-76.49384	8.053663	0.0613088	0.0354483	0.0809021	0.182327	0.102057	0.151046	0.166834	0.047391	0.785775
12370	-70.52573	-74.37372	3.847995	0.0656725	0.130244	0.13836	0.297189	0.132347	0.163757	0.35374	0.167499	0.478761
12380	-69.56561	-75.20802	5.642411	0.0711375	0.22618	0.332586	0.0162838	0.104108	0.0430962	0.074881	0.0151834	0.909936
12390	-70.9933	-77.43476	6.441463	0.135566	0.264423	0.0210988	0.0844602	0.0405256	0.187569	0.234051	0.166283	0.599666
12400	-68.07264	-74.25266	6.180021	0.215987	0.157718	0.0678066	0.0581454	0.177639	0.0758961	0.551624	0.0255784	0.422797
12410	-66.85484	-74.7672	7.912359	0.167018	0.0966077	0.0280856	0.118811	0.135937	0.0771972	0.576162	0.0723777	0.351461
12420	-70.42184	-75.74263	5.320781	0.296693	0.0178759	0.0352494	0.334047	0.0653539	0.0682227	0.454701	0.0743713	0.470927
12430	-74.36034	-72.87445	-1.485887	0.381525	0.148362	0.0296058	0.568628	0.165193	0.0330983	0.344867	0.0943857	0.560747
12440	-69.18614	-73.66823	4.482097	0.093505	0.185253	0.290274	0.137592	0.0949634	0.0785663	0.227972	0.359478	0.41255
12450	-70.8156	-74.0576	3.241995	0.513864	0.00487274	0.0710811	0.199503	0.138783	0.0447794	0.0030041	0.0466631	0.950333
12460	-67.35015	-75.47424	8.12409	0.134888	0.0771317	0.124571	0.0404766	0.123418	0.107338	0.631672	0.145651	0.222677
12470	-69.42839	-73.1631	3.734714	0.29005	0.10523	0.23685	0.0588527	0.153541	0.0915174	0.341614	0.00568457	0.652701
12480	-71.2037	-75.05436	3.850655	0.11272	0.154095	0.31652	0.043136	0.0378016	0.263098	0.296436	0.651937	0.0516264
12490	-70.83858	-76.24167	5.403092	0.0715531	0.415025	0.0598951	0.0066731	0.112477	0.145663	0.47276	0.144111	0.383129
12500	-71.62531	-71.23897	-0.3863365	0.158007	0.328129	0.461738	0.0426127	0.136379	0.117327	0.560016	0.328072	0.111913
12510	-70.96056	-73.49463	2.534065	0.423055	0.0341962	0.0408348	0.234396	0.2415	0.0518365	0.210456	0.267633	0.521912
12520	-68.66155	-78.01751	9.35596	0.17016	0.0109276	0.132978	0.023707	0.133585	0.0443523	0.0289916	0.681106	0.289903
12530	-66.942	-76.57471	9.632713	0.125708	0.107199	0.0898422	0.0319563	0.0592713	0.0810391	0.130791	0.380273	0.488936
12540	-72.9763	-70.45581	-2.520494	0.121803	0.485811	0.425046	0.0388982	0.147455	0.184761	0.62732	0.0209075	0.351773
12550	-66.88683	-74.34687	7.460042	0.150326	0.0349607	0.256902	0.0333148	0.101995	0.0799787	0.2267	0.0488383	0.724462
12560	-66.68014	-74.80541	8.125267	0.210625	0.0595242	0.162758	0.00728601	0.0825377	0.0850045	0.242078	0.303566	0.454356
12570	-66.24904	-76.09296	9.843919	0.0559099	0.127259	0.129225	0.0190261	0.0822383	0.0655646	0.270807	0.0289392	0.700254
12580	-69.50043	-79.52854	10.02811	0.110525	0.206542	0.0361396	0.0471346	0.0171636	0.0479451	0.268735	0.331623	0.399642
12590	-68.44621	-73.76526	5.31905	0.224772	0.0912662	0.0752432	0.159496	0.193168	0.0736267	0.104673	0.0650383	0.830289
12600	-73.36989	-72.22746	-1.142426	0.461993	0.0165752	0.00995249	0.565518	0.192934	0.0537568	0.670688	0.138498	0.190814
12610	-68.19566	-74.62729	6.431638	0.0390028	0.314007	0.155545	0.0186433	0.120215	0.0869634	0.501363	0.313284	0.185353
12620	-67.32503	-75.48166	8.156628	0.109506	0.169576	0.0176712	0.10416	0.125751	0.078726	0.211038	0.0438266	0.745136
12630	-72.07858	-78.53788	6.459305	0.00236155	0.264932	0.306645	0.0815906	0.0120432	0.0647348	0.196957	0.705971	0.0970721
12640	-68.2403	-73.06348	4.823183	0.0756035	0.129055	0.354538	0.0538466	0.0564772	0.185129	0.29761	0.267169	0.435221
12650	-70.86225	-73.75503	2.892784	0.0104516	0.323968	0.25717	0.0300278	0.104163	0.273215	0.671764	0.104745	0.223491
12660	-71.9951	-73.95079	1.955697	0.0697691	0.190751	0.459902	0.015545	0.187609	0.145491	0.0577618	0.476191	0.466047
12670	-66.44615	-73.75059	7.304438	0.058866	0.0926171	0.346004	0.00485895	0.0472107	0.119556	0.503073	0.0601097	0.436818
12680	-69.33282	-71.391	2.05818	0.109829	0.252414	0.376509	0.0608854	0.105634	0.156132	0.171916	0.0252499	0.802834
12690	-67.23363	-75.02643	7.792801	0.114054	0.0832161	0.147371	0.0503347	0.0974175	0.140202	0.573059	0.107975	0.318966
12700	-67.80229	-73.88675	6.084463	0.0466385	0.132216	0.241612	0.0958942	0.0954346	0.148541	0.740107	0.0136498	0.246243
12710	-70.93562	-72.91138	1.975753	0.301105	0.0411834	0.412562	0.0982689	0.0896662	0.124781	0.0734806	0.0986936	0.827826
12720	-69.29886	-75.88247	6.58361	0.0869091	0.0802227	0.200246	0.10477	0.027339	0.223526	0.155403	0.033245	0.811352
12730	-69.03574	-75.39159	6.355856	0.289574	0.143988	0.123384	0.0444802	0.101876	0.0367402	0.128813	0.391971	0.479216
12740	-70.03753	-78.24956	8.212029	0.0358637	0.163767	0.121389	0.0835547	0.0246065	0.172067	0.369796	0.138915	0.491289
12750	-69.03892	-74.11387	5.074952	0.167346	0.19843	0.236223	0.0652484	0.0367923	0.131784	0.760585	0.122628	0.116787
12760	-72.05411	-76.84288	4.788771	0.127592	0.0332022	0.36422	0.063749	0.0427196	0.225739	0.898017	0.0585485	0.043435
12770	-70.40869	-74.67402	4.265323	0.20588	0.247255	0.289766	0.0543475	0.0654435	0.0336706	0.284665	0.00737525	0.707959
12780	-70.23123	-75.86617	5.634943	0.080136	0.0606163	0.157647	0.284057	0.135074	0.0764191	0.180512	0.296783	0.522705
12790	-68.27015	-75.66902	7.398873	0.127902	0.111379	0.165417	0.0358975	0.057947	0.163509	0.372033	0.427581	0.200385
12800	-67.44567	-73.40392	5.958245	0.0363277	0.198437	0.265559	0.00045183	0.104238	0.164761	0.429952	0.274192	0.295856
12810	-68.40072	-73.20709	4.806376	0.115159	0.140076	0.334962	0.0676486	0.104329	0.0937319	0.229305	0.412235	0.35846
12820	-68.17555	-75.43489	7.259344	0.1381	0.0431787	0.249721	0.0179905	0.137362	0.0861332	0.345355	0.322773	0.331872
12830	-70.25365	-74.78588	4.532224	0.370242	0.0350107	0.195984	0.0853254	0.0821192	0.107724	0.371971	0.324535	0.303494
12840	-70.37802	-73.12041	2.742391	0.203522	0.139816	0.217172	0.284253	0.0771483	0.0883293	0.0347191	0.0171961	0.948085
12850	-69.85124	-76.70238	6.851145	0.0165041	0.229152	0.128269	0.149273	0.100623	0.0791872	0.272857	0.361781	0.365363
12860	-67.85016	-75.5614	7.711241	0.182783	0.145818	0.0622276	0.019961	0.182215	0.0456886	0.137781	0.388432	0.473788
12870	-67.81159	-73.38419	5.5726	0.228497	0.163228	0.0118133	0.168503	0.135249	0.0913213	0.319386	0.14161	0.539004
12880	-69.78174	-73.63493	3.853189	0.31155	0.0471771	0.0777298	0.2409	0.188464	0.0613598	0.631793	0.0328786	0.335328
12890	-69.53688	-72.74672	3.209836	0.0808143	0.454859	0.308045	0.00141801	0.0355447	0.0946075	0.00684495	0.0367394	0.956416
12900	-67.84237	-78.54227	10.6999	0.0300513	0.0775749	0.113079	0.000507341	0.0400726	0.153931	0.118222	0.338498	0.54328
12910	-67.07305	-74.73753	7.664478	0.0984506	0.0903219	0.241805	0.0204328	0.0885217	0.102659	0.655682	0.244923	0.0993951
12920	-68.95072	-75.89984	6.949121	0.0739909	0.193617	0.153681	0.131165	0.0867106	0.0565172	0.125043	0.517421	0.357535
12930	-70.92838	-74.03811	3.109735	0.0835135	0.45576	0.21646	0.0774836	0.0909037	0.0586517	0.761408	0.219773	0.0188195
12940	-66.78716	-75.33753	8.550363	0.0335805	0.14572	0.139962	0.0137725	0.0981783	0.144735	0.159531	0.180257	0.660211
12950	-72.84526	-72.20873	-0.6365327	0.328577	0.20801	0.317153	0.133386	0.108949	0.166827	0.197727	0.46969	0.332584
12960	-67.53045	-78.32172	10.79127	0.0813116	0.0165867	0.0750814	0.0321722	0.125459	0.077773	0.174801	0.32181	0.503389
12970	-68.64338	-74.96274	6.319358	0.197781	0.0935047	0.325296	0.0144268	0.0540071	0.0577566	0.177906	0.196957	0.625137
12980	-66.9258	-73.73658	6.810786	0.233738	0.0317839	0.0459918	0.161812	0.142518	0.0901829	0.001677	0.0495849	0.948738
12990	-66.87891	-76.23346	9.354545	0.185893	0.0126953	0.0494104	0.0329132	0.166021	0.0688821	0.0209925	0.0249904	0.954017
13000	-70.11317	-71.96018	1.847008	0.0210481	0.502901	0.345333	0.0232444	0.0149297	0.169738	0.541758	0.147562	0.310681
13010	-71.13547	-74.58669	3.451212	0.135605	0.07119	0.275843	0.166466	0.0865652	0.22157	0.659997	0.223089	0.116914
13020	-68.62153	-75.17104	6.54951	0.291	0.0237324	0.0137734	0.137853	0.110355	0.148849	0.167878	0.411581	0.420541
13030	-68.76928	-72.76391	3.994632	0.195328	0.150174	0.217735	0.0948243	0.105724	0.152819	0.133098	0.169816	0.697087
13040	-70.63345	-74.70519	4.071749	0.190404	0.261808	0.0243629	0.14227	0.145755	0.146238	0.00189954	0.803883	0.194217
13050	-69.68969	-76.12838	6.438693	0.133453	0.2788	0.0673958	0.169374	0.0379742	0.0468524	0.615242	0.139294	0.245464
13060	-69.64063	-74.0922	4.451568	0.184355	0.0929264	0.178736	0.131083	0.155399	0.139937	0.739185	0.00244332	0.258371
13070	-72.02143	-74.82416	2.802723	0.155088	0.362098	0.111925	0.0256864	0.176762	0.174171	0.651069	0.215796	0.133134
13080	-70.96272	-76.08436	5.121648	0.304077	0.104875	0.29904	0.0182533	0.0617635	0.0443227	0.364691	0.291879	0.34343
13090	-67.72489	-75.39149	7.666598	0.142034	0.136594	0.0995843	0.0456029	0.130068	0.0881499	0.557093	0.343025	0.0998825
13100	-69.03549	-78.0247	8.989208	0.104422	0.0182086	0.00834344	0.113284	0.199053	0.0998223	0.0465732	0.00488316	0.948544
13110	-70.05299	-75.98463	5.931638	0.171864	0.320129	0.00697425	0.138309	0.0011536	0.133335	0.653729	0.122878	0.223393
13120	-69.56753	-76.33451	6.766981	0.15976	0.0310089	0.130321	0.220607	0.0613683	0.106236	0.730429	0.263395	0.00617637
13130	-66.98667	-76.10815	9.121476	0.0122983	0.0500907	0.271381	0.0353627	0.0308509	0.133259	0.183144	0.275674	0.541182
13140	-68.23393	-77.09712	8.863193	0.0797245	0.151655	0.2105	0.017007	0.045972	0.0476973	0.222003	0.103078	0.674919
13150	-72.30056	-75.71776	3.417202	0.104722	0.111429	0.184768	0.325191	0.169965	0.0637081	0.401556	0.0727135	0.52573
13160	-70.0654	-74.59201	4.52661	0.081083	0.0702918	0.234135	0.199954	0.066181	0.225182	0.0985427	0.614224	0.287233
13170	-70.66026	-72.76727	2.107011	0.0079014	0.377155	0.300822	0.000427107	0.126015	0.245432	0.0714502	0.294316	0.634233
13180	-74.98467	-73.22903	-1.755641	0.205051	0.16842	0.311353	0.464496	0.0788693	0.118394	0.0293406	0.0126337	0.958026
13190	-73.16223	-73.84888	0.6866456	0.309691	0.0765495	0.0753936	0.480741	0.198912	0.0226733	0.21571	0.664836	0.119454
13200	-66.95077	-75.51096	8.560193	0.0646982	0.0729171	0.0930243	0.124456	0.106693	0.113425	0.0551023	0.0876441	0.857254
13210	-71.00159	-72.54363	1.542043	0.0632784	0.296477	0.263204	0.132578	0.169222	0.175238	0.795222	0.178465	0.0263132
13220	-71.98431	-73.13994	1.155629	0.185091	0.471947	0.200344	0.0372759	0.0934128	0.140821	0.37066	0.548699	0.0806409
13230	-69.95442	-73.45675	3.502332	0.144457	0.308742	0.207505	0.191731	0.00433391	0.0966472	0.639527	0.336606	0.023867
13240	-72.05027	-72.85819	0.8079212	0.085681	0.341339	0.185312	0.255885	0.165268	0.121407	0.0886042	0.367965	0.543431
13250	-67.56717	-77.33769	9.770515	0.155655	0.123778	0.071281	0.00105842	0.0830363	0.0499025	0.468873	0.368269	0.162858
13260	-73.50772	-75.32994	1.822213	0.317896	0.143563	0.198137	0.0699952	0.28662	0.0628375	0.0214725	0.580605	0.397923
13270	-66.99738	-77.69366	10.69628	0.122884	0.133259	0.0143611	0.00355977	0.0765869	0.0648362	0.120256	0.618577	0.261166
13280	-66.96788	-76.22505	9.257164	0.2252	0.0642739	0.07763	0.0178431	0.0972841	0.0408665	0.107779	0.508938	0.383282
13290	-76.28961	-73.27171	-3.017896	0.350038	0.356652	0.146326	0.342497	0.102114	0.143342	0.526896	0.437624	0.0354807
13300	-68.7403	-76.0801	7.339808	0.107887	0.311779	0.14566	0.0163597	0.0238628	0.0609193	0.109831	0.033189	0.85698
13310	-74.46221	-70.66592	-3.796295	0.0840453	0.666741	0.465987	0.0178086	0.0270989	0.237493	0.369679	0.144633	0.485688
13320	-73.22588	-73.02962	-0.1962561	0.0348352	0.235518	0.541796	0.0643441	0.0885431	0.264943	0.47421	0.359388	0.166403
13330	-69.21952	-77.43006	8.210536	0.0268316	0.0695691	0.139068	0.101692	0.131916	0.132282	0.511065	0.438013	0.0509223
13340	-70.73561	-73.36178	2.626176	0.040879	0.482517	0.26327	0.0468266	0.0979662	0.0874722	0.0993458	0.808034	0.0926197
13350	-68.04699	-78.10475	10.05776	0.0755096	0.0911227	0.158609	0.0206062	0.0332159	0.0841689	0.493908	0.363521	0.142571
13360	-68.70757	-77.77244	9.064869	0.173678	0.0472639	0.102152	0.0846033	0.0929089	0.0368698	0.312032	0.546999	0.140969
13370	-69.10946	-75.48861	6.379157	0.0825326	0.0763996	0.18673	0.17085	0.0463974	0.175391	0.602101	0.258817	0.139082
13380	-68.84361	-78.40847	9.564864	0.0318154	0.0730218	0.113249	0.0283252	0.115418	0.138259	0.217729	0.708337	0.0739344
13390	-67.50969	-74.21289	6.703198	0.0668728	0.218723	0.140308	0.0872908	0.0743552	0.126521	0.15463	0.0809523	0.764418
13400	-67.48607	-75.60487	8.118805	0.0515914	0.112373	0.13864	0.12553	0.0650145	0.115069	0.0184897	0.680778	0.300732
13410	-70.03752	-77.4488	7.41128	0.211958	0.015041	0.152659	0.134154	0.123089	0.0242228	0.116533	0.146132	0.737335
13420	-69.36129	-74.83952	5.478239	0.139466	0.0723944	0.153096	0.155792	0.149214	0.135705	0.552952	0.361479	0.0855687
13430	-68.70654	-76.46728	7.760742	0.100218	0.0949983	0.11995	0.0905779	0.0495721	0.179676	0.320296	0.230796	0.448908
13440	-67.66085	-75.26595	7.6051	0.0954278	0.152588	0.128317	0.00828225	0.110039	0.151977	0.0932287	0.390794	0.515977
13450	-68.37599	-74.32767	5.951682	0.200119	0.0297821	0.109937	0.218416	0.0983705	0.113641	0.360917	0.2146	0.424483
13460	-71.38151	-84.02697	12.64546	0.0198246	0.0145354	0.0547151	0.0705455	0.0327886	0.0773273	0.495019	0.0574603	0.44752
13470	-78.23983	-73.77956	-4.460268	0.483294	0.239389	0.20181	0.382989	0.0480572	0.193283	0.0144447	0.787637	0.197919
13480	-68.68497	-72.86246	4.17749	0.271671	0.0714115	0.0297996	0.305752	0.124206	0.100092	0.127653	0.411719	0.460627
13490	-69.48008	-75.45121	5.971127	0.121514	0.285224	0.0188867	0.143912	0.0938323	0.105442	0.496851	0.42801	0.0751391
13500	-66.70413	-74.23129	7.527159	0.0620429	0.122411	0.205371	0.0402607	0.0999776	0.122396	0.594916	0.140133	0.264951
13510	-67.58009	-74.59447	7.01438	0.0798075	0.0868466	0.182326	0.0746917	0.139266	0.127864	0.0407702	0.367912	0.591317
13520	-68.71322	-71.75018	3.036964	0.0419861	0.317552	0.427208	0.00866764	0.0744555	0.118345	0.0920276	0.131919	0.776053
13530	-69.02298	-74.41814	5.395154	0.084731	0.2847	0.154527	0.0195695	0.0813418	0.187011	0.614555	0.245805	0.13964
13540	-70.0296	-74.15448	4.124878	0.331551	0.0902381	0.115385	0.162925	0.155152	0.0516144	0.754205	0.210952	0.034843
13550	-69.61314	-74.5615	4.948357	0.0269186	0.18951	0.36419	0.0223017	0.155193	0.0871766	0.481751	0.0400893	0.478159
13560	-69.9252	-76.13295	6.20775	0.0298007	0.0470794	0.242847	0.169144	0.13777	0.124476	0.231032	0.0756029	0.693365
13570	-71.92598	-71.84378	-0.08220133	0.152284	0.260899	0.355063	0.222631	0.10689	0.123685	0.438805	0.0961252	0.46507
13580	-69.76709	-76.15979	6.392702	0.226199	0.173579	0.115509	0.0797927	0.0488497	0.0933593	0.169207	0.639435	0.191358
13590	-67.62414	-74.85831	7.234171	0.0721681	0.142253	0.202473	0.0191641	0.142053	0.0962557	0.64214	0.264409	0.0934509
13600	-73.74086	-71.1745	-2.566364	0.264895	0.330315	0.628941	0.00227863	0.0201239	0.160652	0.381248	0.177335	0.441417
13610	-67.94328	-73.87045	5.927176	0.0781869	0.083973	0.405333	0.0131381	0.0463531	0.145114	0.652399	0.141392	0.206209
13620	-67.96819	-74.61954	6.65135	0.0162775	0.161555	0.283784	0.0324331	0.0910721	0.132826	0.0589247	0.863951	0.0771241
13630	-68.57341	-71.50801	2.934601	0.0295208	0.404963	0.326998	0.00494689	0.079943	0.149497	0.487376	0.114023	0.3986
13640	-68.39974	-75.30874	6.908994	0.343195	0.0274607	0.0434087	0.0595333	0.145017	0.0800675	0.568466	0.161712	0.269821
13650	-68.40225	-75.21069	6.808446	0.160102	0.192383	0.00573479	0.203792	0.0868139	0.0573757	0.166206	0.0492903	0.784504
13660	-71.02541	-74.04587	3.02046	0.135541	0.137457	0.317195	0.0803842	0.095877	0.222995	0.0805087	0.845497	0.0739941
13670	-71.1252	-77.30357	6.178375	0.00404939	0.182828	0.113075	0.212902	0.141251	0.0992094	0.0277328	0.409176	0.563091
13680	-69.08141	-73.32589	4.244474	0.130383	0.321928	0.212893	0.0650392	0.0173296	0.150349	0.633549	0.275311	0.0911401
13690	-70.86738	-74.38569	3.518319	0.114585	0.287282	0.462903	0.0089154	0.0215623	0.0569737	0.0692566	0.528084	0.40266
13700	-68.56147	-74.3034	5.741931	0.0940426	0.164732	0.286133	0.0392766	0.139261	0.062504	0.219727	0.277789	0.502484
13710	-68.56692	-77.1549	8.587981	0.0341706	0.0636326	0.124996	0.0997715	0.120126	0.130438	0.676737	0.172423	0.15084
13720	-69.08651	-73.49018	4.403671	0.0194387	0.249062	0.261308	0.0379913	0.151185	0.167033	0.647321	0.163786	0.188893
13730	-68.69268	-73.70484	5.012156	0.261054	0.133301	0.269303	0.025708	0.0804294	0.0707228	0.118428	0.381062	0.50051
13740	-71.77913	-74.24938	2.470249	0.127509	0.0627839	0.264049	0.324272	0.130086	0.12189	0.142985	0.598306	0.258709
13750	-68.4138	-76.48249	8.068692	0.0666694	0.00590364	0.281377	0.046898	0.0664358	0.144682	0.191451	0.318957	0.489592
13760	-68.46296	-74.14853	5.685566	0.07216	0.154925	0.23264	0.0381658	0.126176	0.166097	0.0427443	0.666542	0.290714
13770	-65.75488	-75.61769	9.86281	0.207744	0.0404276	0.0636272	0.00189231	0.123154	0.0409648	0.0730217	0.0398336	0.887145
13780	-67.68829	-74.9265	7.238217	0.220171	0.125073	0.0707453	0.0826569	0.0754239	0.0999941	0.155743	0.262075	0.582182
13790	-67.7268	-77.71112	9.984316	0.0878673	0.151546	0.0458198	0.0134433	0.0813643	0.0886833	0.623901	0.1926	0.183498
13800	-69.01418	-73.79952	4.785346	0.0676626	0.135586	0.28857	0.104616	0.131408	0.129636	0.297594	0.494248	0.208158
13810	-68.86353	-73.64676	4.783227	0.0586624	0.0512625	0.516041	0.0480465	0.0441125	0.139512	0.011501	0.0250143	0.963485
13820	-68.94125	-77.35847	8.417218	0.168682	0.0367611	0.021892	0.0502878	0.199542	0.10874	0.0139847	0.673878	0.312138
13830	-67.81121	-74.01942	6.208214	0.124664	0.203587	0.14985	0.0942635	0.104998	0.07372	0.430709	0.11637	0.452921
13840	-68.31438	-73.41728	5.102895	0.222691	0.0918242	0.350983	0.00261622	0.0844979	0.0811212	0.500743	0.0533324	0.445925
13850	-69.30417	-75.8747	6.570525	0.230574	0.0427685	0.21054	0.0469942	0.139837	0.0532774	0.305937	0.499555	0.194509
13860	-67.69606	-76.82768	9.131617	0.119864	0.00503759	0.226275	0.0275086	0.0809486	0.0728518	0.211569	0.257314	0.531117
13870	-69.69618	-75.0745	5.378324	0.0355346	0.0317659	0.477381	0.097238	0.0269203	0.144299	0.292914	0.0133795	0.693706
13880	-69.92197	-74.1029	4.180932	0.188809	0.211972	0.188252	0.0617384	0.200781	0.0511214	0.430739	0.102065	0.467197
13890	-68.85379	-73.73033	4.876535	0.110003	0.154433	0.168526	0.209935	0.106324	0.101439	0.380707	0.368382	0.25091
13900	-70.76706	-75.62594	4.858878	0.302411	0.242749	0.0993417	0.0412498	0.0941303	0.0720978	0.068527	0.749886	0.181587
13910	-69.55335	-73.28163	3.728272	0.158605	0.323174	0.12908	0.110207	0.0941303	0.121325	0.287328	0.00862367	0.704049
13920	-68.44639	-73.84283	5.396434	0.0278445	0.112911	0.360686	0.079598	0.0936346	0.13711	0.303741	0.173562	0.522697
13930	-67.79707	-74.84099	7.043923	0.0898152	0.231231	0.0995554	0.0633647	0.116937	0.0876902	0.225222	0.23677	0.538008
13940	-67.48238	-73.6348	6.152421	0.0965018	0.156004	0.211389	0.0443003	0.0915264	0.155534	0.325122	0.321072	0.353805
13950	-67.0124	-77.72222	10.70982	0.0628144	0.123872	0.0752489	0.0131385	0.060613	0.0787878	0.365865	0.0402203	0.593915
13960	-71.29749	-73.12891	1.831419	0.123888	0.286124	0.350817	0.0209016	0.0261258	0.270503	0.351424	0.211207	0.437369
13970	-68.74592	-73.73374	4.987824	0.122322	0.0352446	0.481111	0.0166241	0.0378652	0.149171	0.125888	0.178241	0.695871
13980	-69.82143	-72.87138	3.049951	0.0302561	0.300371	0.282599	0.0287713	0.153801	0.191445	0.547589	0.30633	0.146081
13990	-72.6627	-72.92762	0.2649234	0.348889	0.0555981	0.276941	0.25039	0.143403	0.120272	0.541818	0.209135	0.249048
14000	-67.89012	-75.52688	7.636764	0.0636986	0.0829315	0.183442	0.100557	0.051436	0.162198	0.414139	0.37185	0.214011
14010	-70.60254	-80.14491	9.54237	0.0407365	0.121191	0.218442	0.0179477	0.00206069	0.101394	0.0181827	0.251587	0.73023
14020	-71.63368	-76.8679	5.234215	0.0676876	0.382699	0.0418501	0.156807	0.0319099	0.142961	0.652348	0.345802	0.00184951
14030	-69.56216	-74.37152	4.809361	0.149948	0.224059	0.154286	0.0141614	0.16934	0.143888	0.377171	0.281041	0.341788
14040	-68.88087	-79.03033	10.14945	0.166255	0.01527	0.0511252	0.0877325	0.0376902	0.0983026	0.2396	0.192682	0.567719
14050	-71.50848	-75.00942	3.500942	0.433609	0.133856	0.12844	0.06698	0.161132	0.0295033	0.625857	0.107454	0.266689
14060	-70.52567	-78.3098	7.784126	0.123802	0.0209253	0.180603	0.0315702	0.0939073	0.182437	0.333423	0.582104	0.0844733
14070	-68.07679	-76.15048	8.07369	0.141848	0.113575	0.0306989	0.0231737	0.186529	0.115768	0.218558	0.130952	0.65049
14080	-67.89426	-74.51566	6.621402	0.155531	0.0605678	0.0188826	0.221318	0.158277	0.10561	0.172838	0.382213	0.444949
14090	-67.59691	-75.978	8.381091	0.0644359	0.0637674	0.174437	0.107467	0.0934342	0.0850644	0.0720411	0.796625	0.131334
14100	-71.20437	-72.81374	1.609363	0.1825	0.219116	0.357382	0.0421532	0.0784588	0.215354	0.461041	0.472772	0.0661872
14110	-73.7337	-72.73443	-0.999278	0.223986	0.179731	0.37539	0.168255	0.181828	0.160835	0.311252	0.430664	0.258084
14120	-67.42925	-73.46384	6.034596	0.100424	0.0967645	0.202408	0.132352	0.0785953	0.153521	0.187853	0.0836389	0.728509
14130	-69.16972	-73.43529	4.265564	0.0952234	0.125408	0.202408	0.20292	0.0937066	0.17668	0.464754	0.0468403	0.488406
