Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
11020	-71.07526	-75.02731	3.952049	0.269544	0.355826	0.0409366	0.0667589	0.141161	0.0455623	0.258501	0.254602	0.486897
11030	-67.6268	-75.59371	7.966917	0.293694	0.0230345	0.0242682	0.118243	0.0713025	0.0890335	0.129104	0.386586	0.48431
11040	-67.4214	-77.35889	9.937485	0.0503463	0.129811	0.127236	0.00603346	0.0328797	0.12592	0.0295455	0.250876	0.719579
11050	-73.25432	-73.14769	-0.1066312	0.134282	0.266615	0.413579	0.0415726	0.0664793	0.300749	0.050712	0.657013	0.292274
11060	-70.96585	-71.61463	0.6487746	0.0786407	0.367501	0.423006	0.110029	0.00491975	0.182696	0.230873	0.110077	0.659051
11070	-69.57149	-71.42401	1.852517	0.155944	0.313792	0.343443	0.032281	0.0821424	0.149179	0.165675	0.444535	0.38979
11080	-69.70601	-73.69171	3.985696	0.171707	0.191395	0.249968	0.0603039	0.165794	0.0781054	0.581452	0.415661	0.00288699
11090	-66.81973	-73.52848	6.708752	0.0512789	0.146009	0.251453	0.0312899	0.0758469	0.157778	0.362269	0.165349	0.472382
11100	-70.23888	-75.09527	4.856385	0.135851	0.338395	0.0969058	0.0672165	0.0590547	0.154743	0.256283	0.186791	0.556925
11110	-70.26155	-72.64918	2.387632	0.0935158	0.430629	0.248753	0.0086667	0.0460409	0.209162	0.257476	0.737796	0.00472762
11120	-70.73688	-74.69465	3.957771	0.106324	0.177965	0.0784545	0.317971	0.146562	0.0920848	0.179308	0.600309	0.220384
11130	-71.56495	-75.86898	4.304028	0.155987	0.353763	0.0218861	0.123309	0.0525705	0.185954	0.667254	0.000692798	0.332053
11140	-69.61157	-74.14361	4.532045	0.26723	0.212329	0.0305704	0.201335	0.123227	0.0417278	0.0484368	0.481108	0.470455
11150	-71.56401	-72.08452	0.5205179	0.3541	0.202867	0.378726	0.0119844	0.111681	0.117024	0.144762	0.17264	0.682599
11160	-71.84482	-78.71859	6.873766	0.0620471	0.171321	0.0700739	0.278909	0.0527259	0.0662391	0.16431	0.825227	0.0104634
11170	-72.28959	-79.0057	6.716112	0.10624	0.00514257	0.0697924	0.370351	0.099115	0.0624649	0.693727	0.108357	0.197916
11180	-68.04387	-74.07335	6.029473	0.139603	0.100606	0.104597	0.180613	0.139716	0.0993141	0.140086	0.296005	0.563909
11190	-73.53454	-74.88842	1.353882	0.261085	0.0538303	0.285463	0.174277	0.170967	0.168445	0.790033	0.166554	0.0434123
11200	-66.51024	-75.05259	8.542351	0.163161	0.155169	0.0429077	0.00972989	0.107502	0.0980786	0.13522	0.115724	0.749056
11210	-67.85056	-74.91881	7.068247	0.0304024	0.232005	0.153557	0.0237236	0.141034	0.106053	0.697028	0.20778	0.0951927
11220	-67.88868	-74.87717	6.988488	0.303148	0.039121	0.00425385	0.109551	0.116778	0.119886	0.55805	0.128025	0.313926
11230	-72.25961	-77.63168	5.372066	0.0860828	0.076695	0.0585168	0.371485	0.171829	0.0489977	0.0590563	0.798507	0.142437
11240	-68.61642	-76.73769	8.121272	0.216669	0.0343191	0.050407	0.121632	0.153031	0.0319755	0.409107	0.462208	0.128685
11250	-67.79133	-72.73758	4.946256	0.0743103	0.227282	0.286239	0.0480554	0.0811117	0.128448	0.269115	0.549092	0.181793
11260	-69.89281	-73.65367	3.76086	0.190566	0.254869	0.0507932	0.20923	0.152514	0.0761138	0.699674	0.157748	0.142578
11270	-66.27855	-75.25096	8.972405	0.0423155	0.119238	0.2024	0.0379433	0.0551792	0.0873147	0.342699	0.0754795	0.581821
11280	-73.31927	-73.4615	0.1422306	0.442335	0.250585	0.17796	0.0885497	0.176642	0.0685969	0.317748	0.215947	0.466304
11290	-70.2946	-73.41649	3.121893	0.426074	0.137449	0.0635485	0.134719	0.169519	0.0505536	0.232937	0.0422762	0.724787
11300	-67.23398	-77.11511	9.881131	0.0673599	0.0453736	0.251788	0.00592755	0.0356273	0.0703638	0.266351	0.373558	0.360091
11310	-70.35365	-80.56092	10.20727	0.0408767	0.089347	0.000210547	0.159433	0.0827935	0.0793922	0.00586829	0.336712	0.657419
11320	-69.98773	-73.53781	3.550081	0.333518	0.135646	0.0703272	0.151101	0.160498	0.098755	0.00282579	0.879101	0.118073
11330	-70.37857	-75.37962	5.001049	0.332264	0.0115838	0.0366292	0.139474	0.174868	0.146531	0.0897876	0.434539	0.475673
11340	-66.63928	-75.50666	8.867381	0.200573	0.0505218	0.0310565	0.0732982	0.141712	0.0550815	0.478985	0.225094	0.295921
11350	-68.91538	-71.94706	3.031681	0.115549	0.297867	0.339717	0.0576585	0.0649118	0.112906	0.765946	0.224738	0.00931654
11360	-71.29837	-74.49905	3.20068	0.141752	0.409297	0.119766	0.114212	0.0329273	0.158018	0.541249	0.108149	0.350603
11370	-67.47524	-72.77946	5.304215	0.161353	0.137363	0.201358	0.118198	0.0872482	0.11316	0.130926	0.00750939	0.861564
11380	-69.50892	-73.74777	4.23885	0.0962978	0.0849541	0.42082	0.0948351	0.0799372	0.121499	0.668176	0.0292427	0.302582
11390	-71.95449	-73.39454	1.440043	0.239591	0.0757561	0.36769	0.156371	0.10146	0.166757	0.510526	0.338558	0.150916
11400	-68.22106	-75.72108	7.500021	0.0488669	0.0502441	0.17512	0.13473	0.104225	0.141302	0.494221	0.208512	0.297267
11410	-71.73434	-76.91735	5.183006	0.0654283	0.131365	0.0407707	0.273059	0.118502	0.198618	0.62058	0.373061	0.00635925
11420	-66.32477	-78.30408	11.97931	0.0906195	0.0568174	0.0195808	0.015932	0.0903887	0.04621	0.223909	0.0854877	0.690603
11430	-68.6572	-77.28343	8.626232	0.278626	0.0762848	0.0141306	0.0425745	0.0756024	0.0830574	0.369962	0.594395	0.035643
11440	-69.0847	-71.88551	2.800809	0.10056	0.269996	0.316263	0.0574675	0.137171	0.124415	0.11828	0.313249	0.568471
11450	-68.2311	-74.686	6.454903	0.0447154	0.231752	0.163862	0.11549	0.0558682	0.12095	0.295189	0.156687	0.548125
11460	-69.18399	-73.81383	4.629843	0.145205	0.173341	0.208455	0.171008	0.0524715	0.118626	0.00633093	0.903249	0.0904201
11470	-67.75688	-73.78677	6.029885	0.115931	0.182834	0.165367	0.106247	0.107226	0.0868113	0.248809	0.377397	0.373794
11480	-69.49615	-72.77861	3.282464	0.125415	0.275053	0.422057	0.0121239	0.0552899	0.0799188	0.0172284	0.47527	0.507502
11490	-71.65215	-74.29701	2.644862	0.218327	0.296996	0.111755	0.0953292	0.119811	0.175316	0.263001	0.274021	0.462979
11500	-68.54233	-74.37655	5.834223	0.291391	0.0381462	0.0315114	0.234675	0.139187	0.0441375	0.653283	0.100176	0.246541
11510	-68.37995	-75.52726	7.147303	0.341678	0.00872246	0.0198758	0.108363	0.0892809	0.112943	0.264146	0.0412086	0.694646
11520	-71.4667	-76.61756	5.150855	0.27874	0.117658	0.00865858	0.315921	0.0212533	0.0879168	0.182563	0.308519	0.508918
11530	-69.48405	-75.73277	6.248717	0.0939304	0.143697	0.170977	0.112073	0.177886	0.0494912	0.0439862	0.0861264	0.869887
11540	-71.10083	-74.00217	2.901345	0.301415	0.0292168	0.0572362	0.261144	0.168323	0.181021	0.0386627	0.496818	0.464519
11550	-66.28228	-73.49076	7.20848	0.0921052	0.150248	0.189868	0.0147364	0.110885	0.118444	0.00615652	0.229115	0.764728
11560	-67.08229	-73.84417	6.761882	0.329518	0.0158816	0.0037031	0.155955	0.119247	0.0853778	0.153655	0.0544334	0.791912
11570	-69.5324	-76.0349	6.502493	0.0360781	0.127989	0.211975	0.188149	0.0232967	0.141591	0.057972	0.665924	0.276104
11580	-69.54252	-72.23935	2.696822	0.0246678	0.223254	0.482188	0.0501963	0.0766213	0.156721	0.149399	0.122474	0.728127
11590	-70.46251	-76.99619	6.533684	0.327952	0.0368577	0.167343	0.0485871	0.0314199	0.114586	0.106611	0.190172	0.703217
11600	-70.89778	-75.03782	4.140044	0.425759	0.157563	0.0808985	0.0667679	0.109821	0.0649225	0.660047	0.0349704	0.304982
11610	-69.19805	-73.27596	4.077908	0.107563	0.291178	0.375943	0.0285408	0.0122479	0.0949051	0.449936	0.260132	0.289931
11620	-67.43066	-75.44696	8.016302	0.293715	0.0809746	0.0183866	0.057259	0.124423	0.0411247	0.151894	0.644146	0.203959
11630	-68.42694	-73.6809	5.253961	0.122739	0.154363	0.193288	0.0805299	0.12205	0.149468	0.268399	0.491789	0.239812
11640	-72.10619	-74.21628	2.110084	0.0798013	0.280828	0.22516	0.120149	0.055336	0.296247	0.195831	0.533766	0.270403
11650	-67.50777	-73.99549	6.487725	0.126149	0.0626961	0.238895	0.0526849	0.112031	0.137726	0.160154	0.253215	0.586631
11660	-68.27671	-74.66684	6.390127	0.0601097	0.231946	0.311758	0.0112352	0.0605424	0.061889	0.386112	0.052653	0.561235
11670	-69.61803	-72.16273	2.544697	0.147106	0.195002	0.295581	0.113496	0.129536	0.144304	0.244346	0.251312	0.504342
11680	-69.20168	-75.96854	6.766868	0.132434	0.166076	0.0315133	0.214395	0.0723253	0.092566	0.225283	0.433004	0.341712
11690	-68.58874	-73.79804	5.209305	0.0905914	0.174582	0.322513	0.0647132	0.0229312	0.150446	0.26897	0.39551	0.335521
11700	-68.54225	-72.31142	3.769174	0.170063	0.172769	0.322513	0.0353306	0.0856404	0.147146	0.108941	0.383386	0.507674
11710	-71.65697	-76.43479	4.777813	0.171997	0.272863	0.102281	0.0212089	0.083881	0.205811	0.795484	0.108982	0.0955341
11720	-68.66998	-74.09677	5.426793	0.309913	0.156395	0.0692805	0.0753778	0.154094	0.0444535	0.123868	0.339293	0.536839
11730	-74.43976	-72.49127	-1.94849	0.0649063	0.601505	0.255007	0.0863396	0.0886955	0.26455	0.38169	0.0899696	0.52834
11740	-71.30921	-76.88854	5.579335	0.0317419	0.15723	0.319344	0.00811681	0.204702	0.0769731	0.106404	0.649003	0.244593
11750	-67.79746	-75.34756	7.5501	0.145339	0.115181	0.117063	0.0045105	0.175042	0.0936078	0.0909038	0.314122	0.594974
11760	-69.09288	-78.61251	9.519635	0.038406	0.0201101	0.133872	0.0917473	0.0334455	0.185891	0.153073	0.121209	0.725718
11770	-67.37585	-74.12282	6.74697	0.154354	0.134815	0.162773	0.0556817	0.08518	0.117995	0.655907	0.0841657	0.259927
11780	-71.8585	-76.07762	4.219124	0.296426	0.12507	0.0501562	0.368193	0.011714	0.0482587	0.163364	0.498225	0.338411
11790	-72.10917	-77.39956	5.290393	0.260421	0.0752123	0.163058	0.268007	0.0459736	0.00704234	0.333168	0.391381	0.275451
11800	-67.40794	-75.54871	8.140769	0.157245	0.10534	0.170313	0.0226762	0.0550333	0.0959686	0.666301	0.142756	0.190943
11810	-70.67561	-73.74284	3.067223	0.433445	0.0336542	0.0494205	0.216265	0.131601	0.121565	0.325188	0.382529	0.292283
11820	-72.02863	-74.91087	2.882246	0.486053	0.0849643	0.0345173	0.240751	0.125539	0.02796	0.744464	0.189699	0.065837
11830	-67.70135	-71.62866	3.927302	0.0811697	0.259731	0.363984	0.0130459	0.0592564	0.144452	0.147253	0.0431766	0.80957
11840	-70.12125	-76.30009	6.178842	0.189098	0.260922	0.065877	0.0469512	0.05494	0.135491	0.0501857	0.192662	0.757152
11850	-67.54295	-74.45005	6.907099	0.273317	0.088228	0.0533383	0.102011	0.10666	0.0752695	0.0573647	0.680983	0.261652
11860	-69.52552	-73.49767	3.972156	0.120202	0.141721	0.313923	0.0394634	0.120126	0.182851	0.407125	0.276371	0.316504
11870	-73.25113	-73.17139	-0.07974258	0.276349	0.165275	0.306032	0.162156	0.219406	0.0920485	0.469912	0.360052	0.170036
11880	-66.16049	-74.44666	8.286171	0.223271	0.0747982	0.00978867	0.0555513	0.173301	0.0589939	0.0121721	0.257844	0.729984
11890	-67.1357	-75.50771	8.372007	0.102817	0.0709227	0.149991	0.05851	0.125804	0.08124	0.682101	0.0138255	0.304073
11900	-67.87621	-76.5754	8.69919	0.147232	0.0428963	0.0442501	0.15674	0.0686205	0.10508	0.220882	0.598266	0.180851
11910	-71.88533	-75.3659	3.480572	0.20476	0.00575842	0.060156	0.420782	0.179757	0.0838305	0.782158	0.0395869	0.178255
11920	-71.26058	-72.97002	1.709433	0.346555	0.0374092	0.0754205	0.430963	0.12624	0.0708934	0.437429	0.0573242	0.505247
11930	-70.5006	-73.50232	3.001716	0.0740856	0.273583	0.344719	0.17105	0.0147977	0.112615	0.1075	0.634871	0.257629
11940	-68.0006	-77.76166	9.761058	0.169467	0.0457984	0.0163504	0.0649447	0.156769	0.0320888	0.334213	0.526544	0.139243
11950	-69.04136	-73.50163	4.46027	0.105803	0.0921498	0.195414	0.221541	0.101368	0.165511	0.0662923	0.42311	0.510597
11960	-69.37894	-76.46741	7.088471	0.220151	0.0377235	0.26922	0.0459578	0.0712556	0.0409542	0.272515	0.206249	0.521236
11970	-69.72721	-72.61554	2.88833	0.32204	0.0485716	0.0444062	0.328577	0.141247	0.114486	0.221735	0.489235	0.28903
11980	-69.21186	-74.17398	4.962118	0.0529365	0.0961452	0.280318	0.210945	0.0752648	0.128651	0.296965	0.285775	0.41726
11990	-68.65125	-73.87805	5.226804	0.247034	0.0212157	0.027224	0.326851	0.137781	0.0643632	0.148246	0.382929	0.468825
12000	-70.75925	-74.45113	3.691876	0.0822928	0.193423	0.173841	0.124508	0.189529	0.17565	0.213788	0.56785	0.218361
12010	-71.64655	-71.05716	-0.5893859	0.0777291	0.527596	0.356023	0.035567	0.139902	0.122558	0.160181	0.11528	0.724539
12020	-69.12721	-74.59712	5.469906	0.00875757	0.285544	0.197571	0.0977609	0.0940989	0.122558	0.298619	0.627779	0.0736019
12030	-69.22331	-74.29891	5.075603	0.0900553	0.310977	0.138205	0.111372	0.0477214	0.137445	0.0222973	0.109528	0.868175
12040	-68.05271	-74.31038	6.257676	0.18228	0.248511	0.117388	1.58598e-05	0.122758	0.0764319	0.550793	0.0860022	0.363204
12050	-71.0063	-77.2808	6.274506	0.108436	0.173021	0.345204	0.00260888	0.0847392	0.0321176	0.824073	0.107299	0.0686284
12060	-67.44363	-73.92403	6.480404	0.263247	0.0732635	0.0391678	0.138134	0.147561	0.0693562	0.336346	0.37506	0.288594
12070	-70.65249	-76.53825	5.885759	0.320144	0.10566	0.0102484	0.0253899	0.249286	0.0644662	0.364849	0.438371	0.196781
12080	-70.15731	-75.35017	5.192856	0.162161	0.136741	0.245872	0.051215	0.0295502	0.201468	0.482792	0.334246	0.182962
12090	-69.9072	-72.19554	2.288343	0.0609038	0.422191	0.319912	0.00827925	0.142415	0.0904919	0.093895	0.437886	0.468219
12100	-67.3053	-72.71596	5.410663	0.0952262	0.26957	0.251924	0.000592885	0.097651	0.0957569	0.260063	0.317546	0.422391
12110	-69.05383	-76.71513	7.6613	0.0520956	0.217095	0.146344	0.112519	0.0396584	0.0747167	0.191282	0.076323	0.732395
12120	-70.42021	-74.059	3.638795	0.231427	0.336336	0.192337	0.0639928	0.0460515	0.0730686	0.274598	0.296429	0.428973
12130	-69.75272	-76.3111	6.558378	0.0714798	0.0867675	0.168474	0.143871	0.0333195	0.220988	0.270422	0.220471	0.509107
12140	-70.55914	-72.78792	2.228785	0.0312908	0.267937	0.346732	0.0692962	0.100909	0.232481	0.165808	0.728683	0.105509
12150	-73.79113	-75.13664	1.345511	0.356163	0.0850926	0.315557	0.311798	0.0062295	0.0398534	0.546897	0.230753	0.22235
12160	-68.71108	-73.56557	4.854488	0.264479	0.0953874	0.0908753	0.163207	0.1323	0.10606	0.660192	0.0638412	0.275967
12170	-71.89652	-76.02427	4.127745	0.162656	0.364227	0.00936328	0.00110413	0.314982	0.0543185	0.157937	0.129139	0.712924
12180	-70.08624	-76.11572	6.029482	0.0875092	0.050388	0.0553576	0.331518	0.104905	0.13477	0.326658	0.304837	0.368505
12190	-69.65569	-75.80843	6.152735	0.155048	0.000812845	0.160465	0.239269	0.0963855	0.103251	0.0516639	0.490604	0.457732
12200	-66.69327	-75.75235	9.059084	0.188641	0.0304389	0.0879454	0.0704393	0.0930159	0.0674282	0.302269	0.279756	0.417974
12210	-71.22292	-76.49708	5.274167	0.299084	0.102154	0.0481734	0.117011	0.0770482	0.177456	0.571213	0.170427	0.258361
12220	-69.42671	-73.72001	4.293294	0.111308	0.126482	0.240449	0.232847	0.0582934	0.124892	0.235272	0.531902	0.232827
12230	-67.16756	-75.79651	8.628949	0.25149	0.0338073	0.111308	0.00119579	0.128404	0.0438667	0.426314	0.0468506	0.526835
12240	-67.5113	-75.278	7.7667	0.207132	0.108876	0.0879316	0.0604541	0.131868	0.0382851	0.345209	0.109891	0.544901
12250	-73.38173	-71.75678	-1.624959	0.159755	0.214287	0.447958	0.2575	0.065034	0.192276	0.00266827	0.0103892	0.986943
12260	-69.30762	-74.68022	5.372602	0.0628993	0.0718626	0.151457	0.241122	0.128689	0.157537	0.11088	0.0149684	0.874151
12270	-67.40159	-74.46968	7.068089	0.0439611	0.107469	0.205933	0.0685535	0.0833377	0.177532	0.108872	0.262343	0.628785
12280	-69.93134	-72.57741	2.646062	0.0719908	0.428861	0.223287	0.0278344	0.0716131	0.193857	0.174835	0.284282	0.540883
12290	-68.36539	-76.86366	8.498274	0.102862	0.178947	0.0676664	0.0280951	0.0768032	0.125469	0.419821	0.361934	0.218244
12300	-67.06912	-76.51636	9.447237	0.0713536	0.0741212	0.198353	0.0341555	0.025714	0.105187	0.398476	0.0164169	0.585107
12310	-70.15005	-76.81188	6.661833	0.0859976	0.239986	0.0577285	0.0991223	0.0722657	0.162064	0.429884	0.495928	0.0741884
12320	-71.82562	-73.33891	1.513295	0.315248	0.120827	0.224332	0.200896	0.0721965	0.168648	0.252589	0.68207	0.0653408
12330	-72.98523	-72.26762	-0.7176049	0.322498	0.0997286	0.170488	0.385355	0.116386	0.174508	0.00770165	0.988968	0.00333084
12340	-72.8876	-73.51272	0.6251223	0.31399	0.134925	0.0264004	0.310127	0.317413	0.0657041	0.0394802	0.412566	0.547954
12350	-66.82734	-75.37803	8.550692	0.178518	0.118336	0.0257913	0.0722096	0.122395	0.0586747	0.254109	0.50524	0.240651
12360	-67.40598	-75.31826	7.91228	0.0203191	0.171285	0.230389	0.0549692	0.0614862	0.0852131	0.506747	0.0210208	0.472232
12370	-69.22578	-76.0474	6.821621	0.0874831	0.100661	0.192128	0.146126	0.0220948	0.156723	0.181339	0.450173	0.368487
12380	-67.84009	-74.40274	6.562649	0.131858	0.0865939	0.121722	0.162125	0.127551	0.0947301	0.0874881	0.594924	0.317588
12390	-68.2611	-75.0487	6.787592	0.236328	0.0859656	0.0897547	0.074929	0.161942	0.0588402	0.174937	0.638595	0.186468
12400	-70.50954	-76.12701	5.617472	0.0642761	0.219619	0.19186	0.164042	0.108446	0.0470137	0.653654	0.104841	0.241505
12410	-68.68225	-72.60459	3.922344	0.212657	0.131137	0.250143	0.127141	0.0834907	0.117442	0.309156	0.0797676	0.611076
12420	-70.67433	-73.47881	2.80448	0.0278432	0.387953	0.226555	0.0253503	0.0726162	0.265281	0.412689	0.345813	0.241498
12430	-68.59083	-73.50145	4.910625	0.124033	0.2509	0.291541	0.0484432	0.0240288	0.109165	0.454642	0.0582554	0.487103
12440	-67.71562	-73.0214	5.305787	0.0885232	0.216563	0.227389	0.0493276	0.0926184	0.144142	0.152104	0.508366	0.339529
12450	-69.27531	-73.97177	4.69646	0.159883	0.231735	0.278634	0.0268282	0.01924	0.147805	0.701667	0.0286778	0.269655
12460	-67.22681	-74.75793	7.53112	0.0537881	0.0959088	0.220579	0.0299246	0.124441	0.127521	0.54142	0.104687	0.353894
12470	-70.61197	-74.02006	3.40809	0.00159191	0.193312	0.436148	0.0353672	0.0058812	0.288164	0.167544	0.305363	0.527093
12480	-73.83873	-78.17426	4.335537	0.0208819	0.251749	0.346134	0.206288	0.0410787	0.0249809	0.137161	0.606716	0.256123
12490	-70.68448	-73.81192	3.127444	0.0557056	0.303912	0.271882	0.0184563	0.232058	0.0994344	0.0867986	0.318104	0.595097
12500	-66.69061	-75.73508	9.044477	0.205089	0.0152554	0.06639	0.101867	0.0922137	0.0581868	0.229263	0.0148097	0.755927
12510	-70.64739	-80.98778	10.34039	0.118954	0.038561	0.101809	0.0569636	0.108498	0.0173133	0.0622792	0.536153	0.401568
12520	-71.41105	-75.11663	3.70558	0.0546744	0.389564	0.104436	0.0229698	0.22693	0.139644	0.0604405	0.168924	0.770635
12530	-66.99077	-72.80678	5.816003	0.0691253	0.180538	0.264888	0.0333292	0.0917343	0.140796	0.387256	0.135009	0.477735
12540	-66.69506	-74.44779	7.752723	0.052552	0.0819296	0.214059	0.0438697	0.0664407	0.176741	0.0360491	0.0522768	0.911674
12550	-67.41575	-78.03923	10.62348	0.111093	0.0909319	0.0130371	0.0870973	0.0654475	0.0533243	0.0773525	0.304699	0.617949
12560	-70.34834	-74.03151	3.68317	0.184253	0.275316	0.0891941	0.0944983	0.213507	0.0831265	0.165859	0.424326	0.409815
12570	-67.94152	-76.30348	8.361961	0.063088	0.077628	0.286559	0.0117588	0.0972013	0.0538017	0.297578	0.344319	0.358103
12580	-70.01022	-74.78105	4.770824	0.115306	0.0588873	0.298028	0.102666	0.114809	0.168868	0.10994	0.734816	0.155244
12590	-69.51249	-74.01407	4.501584	0.128367	0.164191	0.0831905	0.218027	0.138483	0.146438	0.491585	0.00624091	0.502174
12600	-69.05892	-73.84934	4.790419	0.29999	0.2246	0.0048855	0.0532434	0.199309	0.0750718	0.13142	0.0249438	0.843636
12610	-66.65146	-74.81361	8.162145	0.0284276	0.156077	0.23698	0.00796932	0.0372056	0.138318	0.451676	0.114159	0.434165
12620	-69.03056	-76.93668	7.906119	0.168987	0.0736492	0.0267116	0.0517926	0.12422	0.178762	0.0591381	0.291699	0.649162
12630	-69.595	-75.70921	6.114218	0.252725	0.203338	0.102914	0.0959863	0.0660266	0.0371221	0.00503529	0.0249357	0.970029
12640	-67.22944	-74.20899	6.979557	0.0882949	0.0636133	0.330528	0.0251834	0.0643227	0.121464	0.0294655	0.686731	0.283804
12650	-71.80278	-72.41359	0.6108151	0.19646	0.200342	0.477269	0.0397093	0.116118	0.139731	0.0684624	0.882154	0.0493839
12660	-70.5172	-73.80078	3.283571	0.0638066	0.380136	0.156431	0.171877	0.0904812	0.107042	0.359124	0.538467	0.102409
12670	-68.47931	-76.22489	7.745587	0.319372	0.0272721	0.138334	0.0231254	0.0888388	0.0391835	0.244398	0.198308	0.557294
12680	-70.71955	-74.47523	3.755674	0.213668	0.337927	0.119694	0.0746836	0.0715931	0.116907	0.135	0.405881	0.459119
12690	-68.33564	-72.62187	4.286229	0.163013	0.165432	0.209794	0.101809	0.144527	0.110225	0.0746483	0.0918489	0.833503
12700	-67.54432	-73.57919	6.034865	0.111157	0.193002	0.280425	0.00575086	0.10397	0.0697421	0.738669	0.00513025	0.256201
12710	-70.6732	-75.63222	4.959014	0.0663804	0.246466	0.079729	0.125315	0.217116	0.109486	0.457128	0.139223	0.40365
12720	-68.47502	-76.60375	8.128734	0.151537	0.194956	0.00766298	0.0086641	0.182163	0.0624937	0.296169	0.635261	0.0685696
12730	-69.12157	-75.13998	6.018406	0.198497	0.258485	0.172654	0.00525942	0.0625232	0.067858	0.547094	0.352211	0.100695
12740	-68.34064	-72.58099	4.24035	0.0584865	0.156503	0.384085	0.0427547	0.0800451	0.176357	0.118045	0.274211	0.607744
12750	-67.55761	-73.90847	6.350861	0.051926	0.162105	0.256385	0.0601964	0.0541077	0.155697	0.573698	0.281852	0.14445
12760	-66.67718	-74.71902	8.041841	0.167078	0.0790637	0.108296	0.0919947	0.07943	0.0881105	0.0767313	0.319732	0.603536
12770	-68.41952	-75.25575	6.83623	0.178871	0.0308258	0.219589	0.0980603	0.03358	0.143197	0.239642	0.0823586	0.678
12780	-70.75968	-74.02964	3.269957	0.264085	0.116304	0.028537	0.275363	0.106571	0.179933	0.4241	0.3582	0.2177
12790	-70.17254	-70.71862	0.5460845	0.0504873	0.426834	0.449815	0.0161301	0.0438102	0.187394	0.156889	0.273265	0.569845
12800	-67.74135	-74.62728	6.885924	0.106752	0.117905	0.236705	0.0630288	0.0375787	0.138438	0.0998051	0.582041	0.318154
12810	-66.51164	-75.1287	8.617064	0.0802026	0.122778	0.136772	0.0778823	0.0697025	0.0836238	0.234597	0.0620937	0.70331
12820	-66.9818	-74.71271	7.730916	0.123055	0.10023	0.118239	0.0723554	0.130127	0.0932169	0.314349	0.203686	0.481966
12830	-67.89657	-73.60555	5.708985	0.232347	0.170247	0.00524178	0.112482	0.167266	0.100829	0.155966	0.207056	0.636978
12840	-68.89986	-72.87073	3.970871	0.114637	0.167812	0.373619	0.0460351	0.0224273	0.193851	0.205281	0.0688641	0.725855
12850	-69.39193	-74.18527	4.793344	0.0861623	0.103226	0.181542	0.234483	0.0879595	0.163508	0.421785	0.527563	0.0506516
12860	-71.67006	-76.93265	5.262597	0.0441946	0.213734	0.0406418	0.251657	0.111681	0.159884	0.0317737	0.722302	0.245924
12870	-68.2173	-73.41188	5.194579	0.167998	0.0672513	0.362495	0.00282005	0.0743571	0.151957	0.325456	0.151468	0.523076
12880	-69.16471	-72.19488	3.030176	0.0691333	0.238842	0.386189	0.0835663	0.0395353	0.171456	0.288828	0.30671	0.404462
12890	-70.97931	-75.52643	4.547118	0.0106655	0.148483	0.19202	0.286942	0.0614997	0.175681	0.126793	0.822642	0.0505651
12900	-71.69531	-73.69873	2.003414	0.0977768	0.196592	0.271136	0.195051	0.19912	0.105823	0.329671	0.0560867	0.614242
12910	-72.49355	-71.49671	-0.9968456	0.048842	0.423382	0.414906	0.0898432	0.0121243	0.300746	0.0540678	0.701478	0.244454
12920	-67.01944	-74.57077	7.551334	0.193151	0.126502	0.0745331	0.0375216	0.161465	0.0574779	0.214109	0.0889486	0.696942
12930	-74.20717	-79.18937	4.982195	0.147697	0.0385288	0.0485274	0.157002	0.218886	0.232118	0.5964	0.0467382	0.356862
12940	-68.33049	-74.19288	5.862394	0.0368719	0.061723	0.426338	0.0220672	0.0343147	0.195627	0.361232	0.0428443	0.595924
12950	-69.00865	-76.60695	7.5983	0.255982	0.0532251	0.0501926	0.110995	0.0517443	0.125	0.146649	0.348266	0.505085
12960	-70.51847	-71.97456	1.456092	0.0392789	0.434216	0.296737	0.0441819	0.0538045	0.238206	0.11308	0.854191	0.0327287
12970	-68.87712	-74.42859	5.551471	0.0779663	0.164716	0.315393	0.112767	0.0318104	0.0975386	0.137025	0.26524	0.597735
12980	-67.14885	-74.68685	7.537991	0.0402674	0.0852203	0.343422	0.0208842	0.0679857	0.0938691	0.519436	0.157475	0.323089
12990	-70.51634	-73.92031	3.403966	0.0413239	0.181995	0.244038	0.274707	0.0599134	0.158794	0.25476	0.446826	0.298414
13000	-74.37567	-73.34972	-1.025956	0.398412	0.265442	0.298574	0.117324	0.0542491	0.158019	0.496358	0.422862	0.0807804
13010	-66.92289	-74.65794	7.735044	0.0242754	0.174885	0.185803	0.0224739	0.0750089	0.154468	0.632324	0.0197966	0.34788
13020	-70.17985	-75.92236	5.742507	0.126604	0.296458	0.00230895	0.0456653	0.250209	0.0646608	0.385742	0.24649	0.367768
13030	-68.6946	-75.88826	7.193662	0.353863	0.0815079	0.0290833	0.0517804	0.0988748	0.0622864	0.56014	0.32021	0.119651
13040	-66.81315	-75.17642	8.363266	0.222721	0.0540983	0.0186685	0.0380931	0.181464	0.0748932	0.267691	0.140204	0.592104
13050	-68.77336	-76.37554	7.602175	0.113504	0.0390665	0.0838917	0.126072	0.157793	0.126523	0.224269	0.427103	0.348628
